country,name,auto_discovery_url
DE,Dott Hildesheim,https://gbfs.api.ridedott.com/public/v2/hildesheim/gbfs.json
DE,Dott Ingolstadt,https://gbfs.api.ridedott.com/public/v2/ingolstadt/gbfs.json
DE,Dott Jena,https://gbfs.api.ridedott.com/public/v2/jena/gbfs.json
DE,Dott Kaiserslautern,https://gbfs.api.ridedott.com/public/v2/kaiserslautern/gbfs.json
DE,Dott Karlsruhe,https://gbfs.api.ridedott.com/public/v2/karlsruhe/gbfs.json
DE,Dott Kassel,https://gbfs.api.ridedott.com/public/v2/kassel/gbfs.json
DE,Dott Kiel,https://gbfs.api.ridedott.com/public/v2/kiel/gbfs.json
DE,Dott Langenfeld,https://gbfs.api.ridedott.com/public/v2/langenfeld/gbfs.json
DE,Dott Leipzig,https://gbfs.api.ridedott.com/public/v2/leipzig/gbfs.json
DE,Dott Lindau,https://gbfs.api.ridedott.com/public/v2/lindau/gbfs.json
DE,Dott Lübeck,https://gbfs.api.ridedott.com/public/v2/lubeck/gbfs.json
DE,Dott Ludwigsburg,https://gbfs.api.ridedott.com/public/v2/ludwigsburg/gbfs.json
DE,Dott Mainz,https://gbfs.api.ridedott.com/public/v2/mainz/gbfs.json
DE,Dott Mannheim,https://gbfs.api.ridedott.com/public/v2/mannheim/gbfs.json
DE,Dott Minden,https://gbfs.api.ridedott.com/public/v2/minden/gbfs.json
DE,Dott Monchengladbach,https://gbfs.api.ridedott.com/public/v2/monchengladbach/gbfs.json
DE,Dott Monheim am Rhein,https://gbfs.api.ridedott.com/public/v2/monheim-am-rhein/gbfs.json
DE,Dott Mulheim an der Ruhr,https://gbfs.api.ridedott.com/public/v2/mulheim-an-der-ruhr/gbfs.json
DE,Dott Munich,https://gbfs.api.ridedott.com/public/v2/munich/gbfs.json
DE,Dott Münster,https://gbfs.api.ridedott.com/public/v2/munster/gbfs.json
DE,Dott Neumünster,https://gbfs.api.ridedott.com/public/v2/neumunster/gbfs.json
DE,Dott Neuss,https://gbfs.api.ridedott.com/public/v2/neuss/gbfs.json
DE,Dott Nuremberg,https://gbfs.api.ridedott.com/public/v2/nuremberg/gbfs.json
DE,Dott Osnabrück,https://gbfs.api.ridedott.com/public/v2/osnabruck/gbfs.json
DE,Dott Paderborn,https://gbfs.api.ridedott.com/public/v2/paderborn/gbfs.json
DE,Dott Peine,https://gbfs.api.ridedott.com/public/v2/peine/gbfs.json
DE,Dott Pinneberg,https://gbfs.api.ridedott.com/public/v2/pinneberg/gbfs.json
DE,Dott Potsdam,https://gbfs.api.ridedott.com/public/v2/potsdam/gbfs.json
DE,Dott Recklinghausen,https://gbfs.api.ridedott.com/public/v2/recklinghausen/gbfs.json
DE,Dott Regensburg,https://gbfs.api.ridedott.com/public/v2/regensburg/gbfs.json
DE,Dott Reutlingen,https://gbfs.api.ridedott.com/public/v2/reutlingen/gbfs.json
DE,Dott Rheda-Wiedenbrück,https://gbfs.api.ridedott.com/public/v2/rheda-wiedenbruck/gbfs.json
DE,Dott Rheine,https://gbfs.api.ridedott.com/public/v2/rheine/gbfs.json
DE,Dott Rostock,https://gbfs.api.ridedott.com/public/v2/rostock/gbfs.json
DE,Dott Rüsselsheim,https://gbfs.api.ridedott.com/public/v2/russelsheim/gbfs.json
DE,Dott Saarbrücken,https://gbfs.api.ridedott.com/public/v2/saarbrucken/gbfs.json
DE,Dott Salzgitter,https://gbfs.api.ridedott.com/public/v2/salzgitter/gbfs.json
DE,Dott Sankt Augustin,https://gbfs.api.ridedott.com/public/v2/sankt-augustin/gbfs.json
DE,Dott Schwäbisch Gmünd,https://gbfs.api.ridedott.com/public/v2/schwabisch-gmund/gbfs.json
DE,Dott Solingen,https://gbfs.api.ridedott.com/public/v2/solingen/gbfs.json
DE,Dott Stuttgart,https://gbfs.api.ridedott.com/public/v2/stuttgart/gbfs.json
DE,Dott Troisdorf,https://gbfs.api.ridedott.com/public/v2/troisdorf/gbfs.json
DE,Dott Tübingen,https://gbfs.api.ridedott.com/public/v2/tubingen/gbfs.json
DE,Dott Überlingen,https://gbfs.api.ridedott.com/public/v2/uberlingen/gbfs.json
DE,Dott Ulm,https://gbfs.api.ridedott.com/public/v2/ulm/gbfs.json
DE,Dott Wiesbaden,https://gbfs.api.ridedott.com/public/v2/wiesbaden/gbfs.json
DE,Dott Wolfsburg,https://gbfs.api.ridedott.com/public/v2/wolfsburg/gbfs.json
DE,Dott Wuppertal,https://gbfs.api.ridedott.com/public/v2/wuppertal/gbfs.json
DE,Dott Zwickau,https://gbfs.api.ridedott.com/public/v2/zwickau/gbfs.json
DE,EDEKA Grünheide,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ed/gbfs.json
DE,Eifel e-Bike,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_eb/gbfs.json
DE,Einfach Unterwegs,https://api.mobidata-bw.de/sharing/gbfs/v3/einfach_unterwegs/gbfs
DE,EinfachMobil,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_eh/gbfs.json
DE,esel.ac,https://di.esel.ac/gbfs/gbfs.json
DE,euregiobike,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_an/gbfs.json
DE,FaRe - das Bananologen Lastenrad,https://api.mobidata-bw.de/sharing/gbfs/v3/herrenberg_fare/gbfs
DE,Flinkster,https://api.mobidata-bw.de/sharing/gbfs/v3/flinkster_carsharing/gbfs
DE,flux Bikesharing,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ev/gbfs.json
DE,Ford Carsharing (Autohaus Baur),https://api.mobidata-bw.de/sharing/gbfs/v3/ford_carsharing_autohausbaur/gbfs
DE,Ford Carsharing (Autohaus Kauderer),https://api.mobidata-bw.de/sharing/gbfs/v3/ford_carsharing_autohauskauderer/gbfs
DE,franke,https://api.mobidata-bw.de/sharing/gbfs/v3/freibe/gbfs
DE,franke,https://api.mobidata-bw.de/sharing/gbfs/v3/lube/gbfs
DE,Frelo,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_df/gbfs.json
DE,Getaround Berlin,https://getaround.com/gbfs/v3/berlin/gbfs
DE,Getaround Essen,https://getaround.com/gbfs/v3/essen/gbfs
DE,Getaround Hamburg,https://getaround.com/gbfs/v3/hamburg/gbfs
DE,Getaround Leverkusen,https://getaround.com/gbfs/v3/leverkusen/gbfs
DE,Getaround Norderstedt,https://getaround.com/gbfs/v3/norderstedt/gbfs
DE,Getaround Pulheim,https://getaround.com/gbfs/v3/pulheim/gbfs
DE,Getaround Troisdorf,https://getaround.com/gbfs/v3/troisdorf/gbfs
DE,Getaround Velbert,https://getaround.com/gbfs/v3/velbert/gbfs
DE,Graben - ready4green,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_da/gbfs.json
DE,Gülf - das Gültsteiner Lastenrad,https://api.mobidata-bw.de/sharing/gbfs/v3/herrenberg_guelf/gbfs
DE,HelBi (Kreis Soest),https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_hb/gbfs.json
DE,Heraeus Hanau,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_hg/gbfs.json
DE,HERTLEIN Carsharing,https://api.mobidata-bw.de/sharing/gbfs/v3/hertlein_carsharing/gbfs
DE,Hopp Konstanz,https://api.mobidata-bw.de/sharing/gbfs/v3/hopp_konstanz/gbfs
DE,KVB Rad,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_kg/gbfs.json
DE,KVV.nextbike,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_fg/gbfs.json
DE,Landkreis Nordsachsen,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_lc/gbfs.json
DE,LaRa to go,https://api.mobidata-bw.de/sharing/gbfs/v3/lara_to_go/gbfs
DE,LastenVelo Freiburg,https://api.mobidata-bw.de/sharing/gbfs/v3/lastenvelo_fr/gbfs
DE,Lime Frankfurt,https://data.lime.bike/api/partners/v2/gbfs/frankfurt/gbfs.json
DE,Lime Hamburg,https://data.lime.bike/api/partners/v2/gbfs/hamburg/gbfs.json
DE,Lime Oberhausen,https://data.lime.bike/api/partners/v2/gbfs/oberhausen/gbfs.json
DE,Lime Stuttgart,https://api.mobidata-bw.de/sharing/gbfs/v3/lime_stuttgart/gbfs
DE,Lime Stuttgart-Konstanz,https://api.mobidata-bw.de/sharing/gbfs/v3/lime_bw/gbfs
DE,Lime Wuppertal,https://data.lime.bike/api/partners/v2/gbfs/wuppertal/gbfs.json
DE,Mein konrad,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_kk/gbfs.json
DE,meinSiggi,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_dg/gbfs.json
DE,metropolradruhr,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_mr/gbfs.json
DE,Mikar,https://api.mobidata-bw.de/sharing/gbfs/v3/mikar/gbfs
DE,MOBIbike,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_dx/gbfs.json
DE,mobic,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_re/gbfs.json
DE,moin mobil Achim,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_am/gbfs.json
DE,movemix_bike,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_mx/gbfs.json
DE,MyRadl,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ml/gbfs.json
DE,Naturenergie sharing,https://api.mobidata-bw.de/sharing/gbfs/v3/naturenergie_sharing/gbfs
DE,NEW MöBus nextbike,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_sn/gbfs.json
DE,nextbike Berlin,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_bn/gbfs.json
DE,nextbike Düsseldorf,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_dd/gbfs.json
DE,nextbike Frankfurt,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ff/gbfs.json
DE,nextbike Gießen,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ng/gbfs.json
DE,nextbike Gütersloh,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_dj/gbfs.json
DE,nextbike Hannover,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_dh/gbfs.json
DE,nextbike Kassel,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_dk/gbfs.json
DE,nextbike Leipzig,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_le/gbfs.json
DE,nextbike Marburg,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_nm/gbfs.json
DE,nextbike Norderstedt,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_nn/gbfs.json
DE,nextbike Rüsselsheim am Main,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_do/gbfs.json
DE,nextbike Wiesbaden,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_wn/gbfs.json
DE,OberSchwabenMobil CarSharing,https://api.mobidata-bw.de/sharing/gbfs/v3/oberschwabenmobil/gbfs
DE,OLi-Bike,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_wo/gbfs.json
DE,Potsdam Rad,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_dc/gbfs.json
DE,RegioRadStuttgart,https://api.mobidata-bw.de/sharing/gbfs/v3/regiorad_stuttgart/gbfs
DE,Roche - Bike,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_rr/gbfs.json
DE,S11-Bike,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_sv/gbfs.json
DE,SAP Walldorf,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ds/gbfs.json
DE,SEEFAHRER E-Carsharing,https://api.mobidata-bw.de/sharing/gbfs/v3/seefahrer_ecarsharing/gbfs
DE,Stadtmobil Karlsruhe,https://api.mobidata-bw.de/sharing/gbfs/v3/stadtmobil_karlsruhe/gbfs
DE,Stadtmobil Rhein-Neckar,https://api.mobidata-bw.de/sharing/gbfs/v3/stadtmobil_rhein-neckar/gbfs
DE,Stadtmobil Stuttgart,https://api.mobidata-bw.de/sharing/gbfs/v3/stadtmobil_stuttgart/gbfs
DE,stadtRad - das stadtnavi Lastenrad,https://api.mobidata-bw.de/sharing/gbfs/v3/herrenberg_stadtrad/gbfs
DE,StadtRad Greifswald,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ug/gbfs.json
DE,Stadtwerk Tauberfranken,https://api.mobidata-bw.de/sharing/gbfs/v3/stadtwerk_tauberfranken/gbfs
DE,Stella,https://api.mobidata-bw.de/sharing/gbfs/v3/stella/gbfs
DE,swabi - augsburg,https://gbfs.partners.fifteen.eu/gbfs/2.2/swabi/en/gbfs.json
DE,swu2go Carsharing,https://ixsi.swu.de/gbfs.json
DE,TeilAuto Biberach,https://api.mobidata-bw.de/sharing/gbfs/v3/teilauto_biberach/gbfs
DE,TeilAuto Neckar-Alb,https://api.mobidata-bw.de/sharing/gbfs/v3/teilauto_neckar-alb/gbfs
DE,TeilAuto Schwäbisch Hall,https://api.mobidata-bw.de/sharing/gbfs/v3/teilauto_schwaebisch_hall/gbfs
DE,UsedomRad,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ur/gbfs.json
DE,VAG_Rad,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_dv/gbfs.json
DE,Veloleo,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_dn/gbfs.json
DE,Voi,https://api.mobidata-bw.de/sharing/gbfs/v3/voi_de/gbfs
DE,VRNnextbike,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_vn/gbfs.json
DE,welo,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_wa/gbfs.json
DE,westBike,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_gh/gbfs.json
DE,WinsenRad,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_wd/gbfs.json
DE,wupsiRad Leverkusen,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_dw/gbfs.json
DE,Yoio Erfurt,https://yoio.rideatom.com/gbfs/159/v3.0/gbfs
DE,Yoio Freiburg,https://yoio.rideatom.com/gbfs/71/v3.0/gbfs
DE,Yoio Göttingen,https://yoio.rideatom.com/gbfs/9/v3.0/gbfs
DE,zeo Carsharing,https://api.mobidata-bw.de/sharing/gbfs/v3/zeo_bruchsal/gbfs
DE,Zeus Bamberg,https://zeus.city/api/v1/mds/gbfs/bamberg/gbfs.json
DE,Zeus Castrop Rauxel,https://zeus.city/api/v1/mds/gbfs/castrop-rauxel/gbfs.json
DE,Zeus Duisburg,https://zeus.city/api/v1/mds/gbfs/duisburg/gbfs.json
DE,Zeus Freiburg,https://zeus.city/api/v1/mds/gbfs/freiburg%20im%20breisgau/gbfs.json
DE,Zeus Friedberg,https://zeus.city/api/v1/mds/gbfs/friedberg/gbfs.json
DE,Zeus Gera,https://zeus.city/api/v1/mds/gbfs/gera/gbfs.json
DE,Zeus Goppingen,https://zeus.city/api/v1/mds/gbfs/goppingen/gbfs.json
DE,Zeus Hagen,https://zeus.city/api/v1/mds/gbfs/hagen/gbfs.json
DE,Zeus Hattingen,https://zeus.city/api/v1/mds/gbfs/hattingen/gbfs.json
DE,Zeus Heidelberg,https://zeus.city/api/v1/mds/gbfs/heidelberg/gbfs.json
DE,Zeus Heilbronn,https://zeus.city/api/v1/mds/gbfs/heilbronn/gbfs.json
DE,Zeus Hemmingen,https://zeus.city/api/v1/mds/gbfs/hemmingen/gbfs.json
DE,Zeus Herne,https://zeus.city/api/v1/mds/gbfs/herne/gbfs.json
DE,Zeus Jena,https://zeus.city/api/v1/mds/gbfs/jena/gbfs.json
DE,Zeus Kempten,https://zeus.city/api/v1/mds/gbfs/kempten/gbfs.json
DE,Zeus Konstanz,https://zeus.city/api/v1/mds/gbfs/konstanz/gbfs.json
DE,Zeus Limburgerhof,https://zeus.city/api/v1/mds/gbfs/limburgerhof/gbfs.json
DE,Zeus Ludwigsburg,https://zeus.city/api/v1/mds/gbfs/ludwigsburg/gbfs.json
DE,Zeus Marburg,https://zeus.city/api/v1/mds/gbfs/marburg/gbfs.json
DE,Zeus Neustadt,https://zeus.city/api/v1/mds/gbfs/neustadt/gbfs.json
DE,Zeus Pforzheim,https://zeus.city/api/v1/mds/gbfs/pforzheim/gbfs.json
DE,Zeus Regensburg,https://zeus.city/api/v1/mds/gbfs/regensburg/gbfs.json
DE,Zeus Renningen-Malmsheim,https://zeus.city/api/v1/mds/gbfs/renningen-malmsheim/gbfs.json
DE,Zeus Reutlingen,https://zeus.city/api/v1/mds/gbfs/reutlingen/gbfs.json
DE,Zeus Russelsheim,https://zeus.city/api/v1/mds/gbfs/russelsheim/gbfs.json
DE,Zeus Schwäbisch Gmünd,https://zeus.city/api/v1/mds/gbfs/schwabisch%20gmund/gbfs.json
DE,Zeus Schweinfurt,https://zeus.city/api/v1/mds/gbfs/schweinfurt/gbfs.json
DE,Zeus Straubing,https://zeus.city/api/v1/mds/gbfs/straubing/gbfs.json
DE,Zeus Tubingen,https://zeus.city/api/v1/mds/gbfs/tubingen/gbfs.json
DE,Zeus Tuttlingen,https://zeus.city/api/v1/mds/gbfs/tuttlingen/gbfs.json
DE,Zeus Villingen-Schwenningen,https://zeus.city/api/v1/mds/gbfs/villingen-schwenningen/gbfs.json
DE,Zeus Wurzburg,https://zeus.city/api/v1/mds/gbfs/wurzburg/gbfs.json
DK,Donkey Republic Aalborg,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_aalborg/gbfs.json
DK,Donkey Republic Aarhus,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_aarhus/gbfs.json
DK,Donkey Republic Ballerup,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_ballerup/gbfs.json
DK,Donkey Republic Bandholm,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_bandholm/gbfs.json
DK,Donkey Republic Copenhagen,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_copenhagen/gbfs.json
DK,Donkey Republic Frederikshavn,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_frederikshavn/gbfs.json
DK,Donkey Republic Glostrup,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_glostrup/gbfs.json
DK,Donkey Republic Herning,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_herning/gbfs.json
DK,Donkey Republic Hillerød,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_hillerod/gbfs
DK,Donkey Republic Klampenborg,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_klampenborg/gbfs.json
DK,Donkey Republic Lalandia (Rødby),https://stables.donkey.bike/api/public/gbfs/3.0/donkey_lalandia/gbfs.json
DK,Donkey Republic Middelfart,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_middelfart/gbfs.json
DK,Donkey Republic Odense,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_odense/gbfs.json
DK,Donkey Republic Rødvig,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_roedvig/gbfs.json
DK,Donkey Republic Store Heddinge,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_store_heddinge/gbfs.json
DK,Dott Copenhagen,https://gbfs.api.ridedott.com/public/v2/copenhagen/gbfs.json
DK,Dott Frederikssund,https://gbfs.api.ridedott.com/public/v2/frederikssund/gbfs.json
DK,Dott Region Hovedstaden,https://gbfs.api.ridedott.com/public/v2/region-h/gbfs.json
DK,Dott Roskilde,https://gbfs.api.ridedott.com/public/v2/roskilde/gbfs.json
ES,AMBici,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_bs/gbfs.json
ES,BBK Klimabizi,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ey/gbfs.json
ES,bibo,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_by/gbfs.json
ES,biciArteixo,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_aa/gbfs.json
ES,Bicicoruña,https://acoruna.publicbikesystem.net/customer/gbfs/v3.0/gbfs.json
ES,bicimad,https://madrid.publicbikesystem.net/customer/gbfs/v3.0/gbfs.json
ES,BiciMislata,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ad/gbfs.json
ES,Bicing,https://barcelona.publicbikesystem.net/customer/gbfs/v3.0/gbfs.json
ES,BicinRivas,https://rivas.publicbikesystem.net/customer/gbfs/v3.0/gbfs.json
ES,BiciPalma,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ea/gbfs.json
ES,Bilbao Bizi,https://bilbao.publicbikesystem.net/customer/gbfs/v3.0/gbfs.json
ES,Bird Adeje,https://mds.bird.co/gbfs/v2/public/adeje/gbfs.json
ES,Bird Antigua,https://mds.bird.co/gbfs/v2/public/antigua/gbfs.json
ES,Bird Barcelona,https://mds.bird.co/gbfs/v2/public/barcelona/gbfs.json
ES,Bird Gijón,https://mds.bird.co/gbfs/v2/public/gijon/gbfs.json
ES,Bird Madrid,https://mds.bird.co/gbfs/v2/public/madrid/gbfs.json
ES,Bird Murcia,https://mds.bird.co/gbfs/v2/public/murcia/gbfs.json
ES,Bird Pájara,https://mds.bird.co/gbfs/v2/public/pajara/gbfs.json
ES,Bird Zaragoza,https://mds.bird.co/gbfs/v2/public/zaragoza/gbfs.json
ES,Bizi,https://zaragoza.publicbikesystem.net/customer/gbfs/v3.0/gbfs.json
ES,bizkaibizi (Spain),https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_bw/gbfs.json
ES,Cooltra Barcelona,https://maas.zeus.cooltra.com/gbfs/barcelona/3.0/en/gbfs.json
ES,Dbizi,https://sansebastian.publicbikesystem.net/customer/gbfs/v3.0/gbfs.json
ES,Donkey Republic Barcelona,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_barcelona/gbfs.json
ES,Dott Estepona,https://gbfs.api.ridedott.com/public/v2/estepona/gbfs.json
ES,Dott Grado,https://gbfs.api.ridedott.com/public/v2/grado/gbfs.json
ES,Dott Ibiza,https://gbfs.api.ridedott.com/public/v2/ibiza/gbfs.json
ES,Dott La-Manga,https://gbfs.api.ridedott.com/public/v2/la-manga/gbfs.json
ES,Dott Lorca,https://gbfs.api.ridedott.com/public/v2/lorca/gbfs.json
ES,Dott Murcia,https://gbfs.api.ridedott.com/public/v2/murcia/gbfs.json
ES,Dott Tarragona,https://gbfs.api.ridedott.com/public/v2/tarragona/gbfs.json
ES,Dott Tenerife,https://gbfs.api.ridedott.com/public/v2/tenerife/gbfs.json
ES,Dott Tenerife-Sur,https://gbfs.api.ridedott.com/public/v2/tenerife-sur/gbfs.json
ES,Ganxeta,https://gbfs.ganxeta.cat/v2/gbfs.json
ES,Getaround Alcobendas,https://getaround.com/gbfs/v3/alcobendas/gbfs
ES,Getaround Alicante,https://getaround.com/gbfs/v3/alicante/gbfs
ES,Getaround Aranjuez,https://getaround.com/gbfs/v3/aranjuez/gbfs
ES,Getaround Badalona,https://getaround.com/gbfs/v3/badalona/gbfs
ES,Getaround Barcelona,https://getaround.com/gbfs/v3/barcelona/gbfs
ES,Getaround Benidorm,https://getaround.com/gbfs/v3/benidorm/gbfs
ES,Getaround Candelaria,https://getaround.com/gbfs/v3/candelaria/gbfs
ES,Getaround Castelldefels,https://getaround.com/gbfs/v3/castelldefels/gbfs
ES,Getaround Coslada,https://getaround.com/gbfs/v3/coslada/gbfs
ES,Getaround Fuenlabrada,https://getaround.com/gbfs/v3/fuenlabrada/gbfs
ES,Getaround Getafe,https://getaround.com/gbfs/v3/getafe/gbfs
ES,Getaround Granada,https://getaround.com/gbfs/v3/granada/gbfs
ES,Getaround Granollers,https://getaround.com/gbfs/v3/granollers/gbfs
ES,Getaround Madrid,https://getaround.com/gbfs/v3/madrid/gbfs
ES,Getaround Majadahonda,https://getaround.com/gbfs/v3/majadahonda/gbfs
ES,Getaround Mao,https://getaround.com/gbfs/v3/mao/gbfs
ES,Getaround Parla,https://getaround.com/gbfs/v3/parla/gbfs
ES,Getaround Paterna,https://getaround.com/gbfs/v3/paterna/gbfs
ES,Getaround Sabadell,https://getaround.com/gbfs/v3/sabadell/gbfs
ES,Getaround Sevilla,https://getaround.com/gbfs/v3/sevilla/gbfs
ES,Getaround Torremolinos,https://getaround.com/gbfs/v3/torremolinos/gbfs
ES,Getaround Torrent,https://getaround.com/gbfs/v3/torrent/gbfs
ES,Getaround Valdemoro,https://getaround.com/gbfs/v3/valdemoro/gbfs
ES,Getaround Valencia,https://getaround.com/gbfs/v3/valencia/gbfs
ES,Getaround Viladecans,https://getaround.com/gbfs/v3/viladecans/gbfs
ES,Lovesharing (Canary Islands),https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ls/gbfs.json
ES,moxsi (Las Palmas de Gran Canaria),https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_el/gbfs.json
ES,nextbike BiciLOG,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ej/gbfs.json
ES,nextbike León,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_sl/gbfs.json
ES,Ontibici,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_oy/gbfs.json
ES,Sevici,https://api.cyclocity.fr/contracts/seville/gbfs/v3/gbfs.json
ES,TORRENTBICI,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_en/gbfs.json
ES,TUeBICI,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ek/gbfs.json
ES,Valenbisi,https://api.cyclocity.fr/contracts/valence/gbfs/v3/gbfs.json
ES,Valladolid,https://valladolid.publicbikesystem.net/customer/gbfs/v3.0/gbfs.json
FI,Bird Helsinki,https://mds.bird.co/gbfs/v2/public/helsinki/gbfs.json
FI,Donkey Republic Hämeenlinna,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_haemeenlinna/gbfs.json
FI,Donkey Republic Hamina,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_hamina/gbfs.json
FI,Donkey Republic Hyvinkää,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_hyvinkaa/gbfs
FI,Donkey Republic Iisalmi,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_iisalmi/gbfs.json
FI,Donkey Republic Imatra,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_imatra/gbfs.json
FI,Donkey Republic Kotka,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_kotka/gbfs.json
FI,Donkey Republic Kouvola,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_kouvola/gbfs.json
FI,Donkey Republic Lappeenranta,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_lappeenranta/gbfs.json
FI,Donkey Republic Mäntsälä,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_maentsaelae/gbfs.json
FI,Donkey Republic Mikkeli,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_mikkeli/gbfs.json
FI,Donkey Republic Porvoo,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_porvoo/gbfs.json
FI,Donkey Republic Raasepori,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_raasepori/gbfs
FI,Donkey Republic Riihimäki,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_riihimaki/gbfs
FI,Donkey Republic Turku,https://stables.donkey.bike/api/public/gbfs/3.0/donkey_turku/gbfs.json
FI,Dott Ekenäs,https://gbfs.api.ridedott.com/public/v2/tammisaari/gbfs.json
FI,Dott Espoo,https://gbfs.api.ridedott.com/public/v2/espoo/gbfs.json
FI,Dott Hameenlinna,https://gbfs.api.ridedott.com/public/v2/hameenlinna/gbfs.json
FI,Dott Hamina,https://gbfs.api.ridedott.com/public/v2/hamina/gbfs.json
FI,Dott Hanko,https://gbfs.api.ridedott.com/public/v2/hanko/gbfs.json
FI,Dott Helsinki,https://gbfs.api.ridedott.com/public/v2/helsinki/gbfs.json
FI,Dott Hyvinkaa,https://gbfs.api.ridedott.com/public/v2/hyvinkaa/gbfs.json
FI,Dott Imatra,https://gbfs.api.ridedott.com/public/v2/imatra/gbfs.json
